planet_name,period,duration,depth,planet_radius,stellar_temp,stellar_radius,is_planet
Kepler-617 b,1.682695938,1.3867,703.8,1.23,3669.0,0.47,1
Kepler-194 c,17.30795548,5.1126,633.0,3.56,5565.0,1.439,1
Kepler-89 c,10.423677439,5.2257,777.3,3.72,6181.0,1.331,1
Kepler-194 b,2.09227115,2.4062,207.6,2.06,5565.0,1.439,1
Kepler-10 c,45.29422297,6.83,477.1,2.26,5676.0,1.044,1
Kepler-158 b,16.70920628,2.7052,839.8,2.27,4621.0,0.668,1
Kepler-158 c,28.55158187,4.1502,807.8,1.97,4621.0,0.668,1
Kepler-159 b,10.13958818,2.6446,1155.9,1.68,3893.0,0.5,1
Kepler-159 c,43.5859419,4.6814,1708.7,2.05,3893.0,0.5,1
Kepler-80 f,0.986785834,1.1879,450.0,1.19,4041.0,0.567,1
Kepler-102 f,27.4536146,3.747,136.4,0.95,4900.0,0.741,1
Kepler-580 b,8.22241355,2.71,1468.6,2.28,4213.0,0.615,1
Kepler-597 b,13.02363236,3.9734,607.0,2.3,5627.0,0.945,1
Kepler-183 c,11.6370303,3.3372,604.3,2.9,5576.0,1.198,1
Kepler-183 b,5.68798675,2.2682,476.4,2.76,5576.0,1.198,1
Kepler-619 b,5.40426917,2.5315,860.6,2.85,6122.0,0.964,1
Kepler-619 d,11.67894236,1.2641,1185.1,4.17,6122.0,0.964,1
Kepler-619 c,1.208462378,1.544,227.3,1.64,6122.0,0.964,1
Kepler-730 c,2.85188338,2.666,114.9,1.23,6123.0,1.107,1
Kepler-620 b,12.91385906,5.3685,487.9,2.49,6253.0,0.997,1
Kepler-89 e,54.31996151,8.5858,1975.0,6.07,6181.0,1.331,1
Kepler-557 b,3.705991661,5.1658,501.4,2.43,6187.0,1.034,1
Kepler-581 b,40.606895,5.756,657.5,2.67,5538.0,1.027,1
Kepler-169 e,13.76710058,2.9105,684.8,2.24,5001.0,0.76,1
Kepler-169 c,6.1954595,2.952,296.4,1.37,5001.0,0.76,1
Kepler-169 b,3.25058201,2.2537,218.4,1.19,5001.0,0.76,1
Kepler-169 d,8.34819209,2.835,288.9,1.45,5001.0,0.76,1
Kepler-598 b,3.701765401,2.6061,288.3,1.63,5252.0,0.898,1
Kepler-598 c,86.4943704,7.471,995.2,3.07,5252.0,0.898,1
Kepler-148 d,51.84688984,4.7769,9636.3,8.73,5227.0,0.838,1
Kepler-148 c,4.180048081,2.4479,1765.6,3.44,5227.0,0.838,1
Kepler-148 b,1.729367077,1.7442,484.4,1.82,5227.0,0.838,1
Kepler-558 b,29.00789166,5.0274,906.3,2.64,5295.0,0.801,1
Kepler-160 c,13.69942266,4.3409,1292.9,3.85,5541.0,1.089,1
Kepler-160 b,4.309381978,2.8977,310.7,1.89,5541.0,1.089,1
Kepler-161 b,4.9213639,1.8806,761.3,2.14,5076.0,0.799,1
Kepler-169 f,87.0912594,7.0,1129.1,2.95,5001.0,0.76,1
Kepler-582 b,18.49234792,3.4744,1655.5,3.34,5289.0,0.838,1
Kepler-170 b,7.930583519,3.6083,826.1,3.05,5674.0,1.032,1
Kepler-102 c,7.07136119,2.757,65.7,0.63,4900.0,0.741,1
Kepler-599 b,15.65563866,3.9305,955.9,2.55,5185.0,0.837,1
Kepler-1722 b,9.17858526,2.1945,796.5,2.3,5506.0,0.788,1
Kepler-600 b,23.67513153,4.647,980.4,2.76,5309.0,0.781,1
Kepler-149 b,29.19899219,5.1227,2047.2,4.15,5376.0,0.94,1
Kepler-149 d,160.0191598,5.472,1552.8,4.28,5376.0,0.94,1
Kepler-20 c,10.854095934,3.7768,1034.4,2.99,5465.0,0.925,1
Kepler-149 c,55.3291399,6.918,325.7,1.67,5376.0,0.94,1
Kepler-161 c,7.064252021,1.3867,728.9,2.37,5076.0,0.799,1
Kepler-162 c,19.44639139,3.6227,926.0,3.24,5815.0,0.954,1
Kepler-162 b,6.91986988,3.4253,170.1,1.39,5815.0,0.954,1
Kepler-170 c,16.6658994,4.1934,754.2,2.85,5674.0,1.032,1
Kepler-171 b,4.16696628,2.7535,877.7,2.74,5456.0,0.943,1
Kepler-171 c,11.46347165,2.599,1048.6,3.0,5456.0,0.943,1
Kepler-171 d,39.6034,6.487,572.7,2.22,5456.0,0.943,1
Kepler-172 b,2.940304817,2.7226,472.4,2.59,5527.0,1.054,1
Kepler-601 b,5.378868001,2.7222,483.4,1.86,5077.0,0.774,1
Kepler-602 b,15.28467725,6.0768,321.3,2.7,5763.0,1.374,1
Kepler-603 b,21.05349939,7.1605,496.6,2.75,5751.0,1.247,1
Kepler-603 c,127.905412,14.475,4020.6,8.03,5751.0,1.247,1
Kepler-603 d,6.21716039,4.4289,211.2,1.81,5751.0,1.247,1
Kepler-150 c,7.381980206,3.1152,1433.8,3.42,5559.0,0.914,1
Kepler-559 b,17.58751692,4.3773,1377.8,4.03,5433.0,1.107,1
Kepler-560 b,18.47762694,1.94,2604.6,1.55,3395.0,0.283,1
Kepler-561 b,58.36205791,6.3363,5374.7,7.02,5592.0,0.953,1
Kepler-561 c,5.350156114,2.2647,764.8,2.6,5592.0,0.953,1
Kepler-172 c,6.38899658,3.5032,543.3,2.89,5527.0,1.054,1
Kepler-172 d,14.62709685,4.097,396.4,2.7,5527.0,1.054,1
Kepler-172 e,35.1184432,4.59,542.4,3.26,5527.0,1.054,1
Kepler-173 c,8.00579096,3.0549,629.7,2.36,6032.0,0.935,1
Kepler-173 b,4.26374378,2.2725,182.0,1.28,6032.0,0.935,1
Kepler-462 b,84.6877524,10.0248,347.7,3.37,6688.0,1.79,1
Kepler-604 b,25.85499978,3.8737,610.5,2.4,6122.0,0.964,1
Kepler-184 b,10.68758211,3.3812,777.7,2.64,5788.0,0.848,1
Kepler-184 c,20.30303506,4.5038,533.4,2.16,5788.0,0.848,1
Kepler-150 d,12.56096618,3.7647,923.1,2.74,5559.0,0.914,1
Kepler-150 e,30.8261043,5.914,742.2,3.18,5559.0,0.914,1
Kepler-20 b,3.696121272,2.463,383.4,1.78,5465.0,0.925,1
Kepler-150 b,3.42806306,2.417,178.4,1.21,5559.0,0.914,1
Kepler-545 b,13.24931848,4.4859,647.6,2.86,5799.0,1.078,1
Kepler-562 b,18.00932214,4.9611,3004.4,4.96,5815.0,0.877,1
Kepler-563 b,22.18431824,3.0397,1593.0,3.18,5157.0,0.818,1
Kepler-102 b,5.28691996,2.579,41.5,0.51,4900.0,0.741,1
Kepler-583 b,6.51003001,3.3095,602.8,2.78,5638.0,1.153,1
Kepler-584 b,35.18105723,7.545,987.7,4.17,6520.0,1.215,1
Kepler-184 d,29.02235217,4.0263,637.6,2.55,5788.0,0.848,1
Kepler-605 b,3.383540239,1.403,255.7,1.65,5300.0,0.986,1
Kepler-605 c,2.358952404,1.593,94.1,0.96,5300.0,0.986,1
Kepler-185 c,20.72904234,2.8066,561.7,1.94,4979.0,0.803,1
Kepler-185 b,1.632916419,1.5599,209.2,1.13,4979.0,0.803,1
Kepler-546 b,4.147021189,2.8997,3680.7,7.31,5818.0,1.205,1
Kepler-151 b,15.22895514,2.5967,1124.8,3.0,5456.0,0.812,1
Kepler-151 c,24.67458244,3.2648,650.6,2.33,5456.0,0.812,1
Kepler-564 b,3.750832927,1.9457,2397.9,4.61,5776.0,0.95,1
Kepler-163 c,21.34736612,4.184,630.5,3.2,5395.0,1.071,1
Kepler-163 b,7.81100952,3.231,126.7,1.36,5395.0,1.071,1
Kepler-565 b,4.243748097,3.3603,1409.7,3.16,5873.0,0.843,1
Kepler-585 b,2.752359689,2.0722,791.9,2.54,5461.0,0.897,1
Kepler-174 b,13.98177862,2.958,1018.4,2.09,4859.0,0.651,1
Kepler-174 c,44.0003975,5.1115,599.6,1.56,4859.0,0.651,1
Kepler-174 d,247.354914,8.677,1291.8,2.29,4859.0,0.651,1
Kepler-462 c,207.5829306,7.0686,505.1,4.52,6688.0,1.79,1
Kepler-186 c,7.26731094,2.2691,659.1,1.14,3751.0,0.443,1
Kepler-186 d,13.3430025,2.7399,799.7,1.29,3751.0,0.443,1
Kepler-186 b,3.886795001,1.7574,471.3,0.97,3751.0,0.443,1
Kepler-186 e,22.40777833,3.2881,661.3,1.15,3751.0,0.443,1
Kepler-20 d,77.6114427,7.1786,814.5,2.59,5465.0,0.925,1
Kepler-152 b,18.20795835,3.7965,1596.9,3.08,5176.0,0.738,1
Kepler-1720 b,12.70636123,2.395,871.7,2.75,5573.0,0.839,1
Kepler-164 c,10.94577783,3.0937,532.8,2.84,5888.0,1.097,1
Kepler-164 d,28.9869016,3.6233,471.6,2.7,5888.0,1.097,1
Kepler-164 e,94.886902,6.923,641.7,4.24,5888.0,1.097,1
Kepler-164 b,5.03505665,1.804,151.5,1.63,5888.0,1.097,1
Kepler-175 b,11.90352088,4.297,633.0,2.56,6063.0,1.001,1
Kepler-19 b,9.286964466,3.3649,691.7,2.1,5546.0,0.81,1
Kepler-175 c,34.0350605,6.695,727.8,2.76,6063.0,1.001,1
Kepler-176 c,12.75934489,3.5889,882.1,2.58,4963.0,0.826,1
Kepler-176 b,5.433132902,2.4012,328.2,1.61,4963.0,0.826,1
Kepler-187 c,10.64021008,5.4381,455.3,2.87,6112.0,1.233,1
Kepler-187 b,4.93883135,4.388,123.5,1.44,6112.0,1.233,1
Kepler-188 c,5.996533443,3.3129,711.4,2.96,5622.0,1.089,1
Kepler-188 b,2.06190864,1.9743,214.0,1.63,5622.0,1.089,1
Kepler-189 c,20.13490007,3.7962,1035.2,2.98,4963.0,0.826,1
Kepler-152 c,88.2553729,4.539,1132.2,2.96,5176.0,0.738,1
Kepler-547 b,6.010383339,2.1939,2652.1,3.8,4882.0,0.738,1
Kepler-165 b,8.1808949,2.7546,723.5,2.1,5081.0,0.77,1
Kepler-165 c,15.31296388,3.0935,864.9,2.34,5081.0,0.77,1
Kepler-566 b,18.42794957,2.9264,706.6,2.24,4768.0,0.779,1
Kepler-223 d,14.78767172,6.1191,781.8,3.46,5814.0,1.248,1
Kepler-625 c,4.16536757,3.2935,120.0,1.0,5604.0,0.912,1
Kepler-626 b,14.48584765,3.1365,457.1,2.88,5784.0,1.085,1
Kepler-627 b,40.6992062,7.074,429.9,3.2,6419.0,1.362,1
Kepler-628 b,15.458056682,8.79536,4253.2,9.11,5868.0,1.407,1
Kepler-644 b,3.173914037,3.6069,303.0,3.07,6432.0,1.584,1
Kepler-223 c,9.84824649,5.7471,436.7,2.68,5814.0,1.248,1
Kepler-223 e,19.7243672,7.202,577.9,3.57,5814.0,1.248,1
Kepler-104 d,51.75530504,7.4355,609.2,2.61,5979.0,1.005,1
Kepler-223 b,7.38443269,5.7351,349.8,2.42,5814.0,1.248,1
Kepler-629 b,7.23858162,3.1199,268.2,1.34,5411.0,0.831,1
Kepler-630 b,161.4746786,10.572,828.2,3.25,5761.0,1.044,1
Kepler-1725 b,16.71987303,3.317,523.1,2.52,6020.0,1.085,1
Kepler-645 b,3.275821982,3.0427,274.9,3.54,6185.0,1.972,1
Kepler-646 b,15.87360981,3.5246,415.6,1.53,5656.0,0.737,1
Kepler-595 c,12.3860474,2.604,151.3,1.11,5121.0,0.888,1
Kepler-464 b,7.256962446,4.9402,463.2,3.53,5858.0,1.549,1
Kepler-647 c,29.66631669,8.412,668.0,2.83,5956.0,1.098,1
Kepler-647 b,16.2254975,6.471,120.4,1.21,5956.0,1.098,1
Kepler-656 b,1.260258822,1.8594,1130.7,3.57,5550.0,0.954,1
Kepler-656 c,5.25449393,3.078,169.0,1.41,5550.0,0.954,1
Kepler-224 c,5.924993927,2.8874,1608.1,3.15,5016.0,0.679,1
Kepler-224 d,11.34934848,3.1101,1249.8,2.39,5016.0,0.679,1
Kepler-199 b,23.6421965,5.018,1102.2,2.9,5750.0,0.882,1
Kepler-199 c,67.0930642,7.334,1254.2,3.51,5750.0,0.882,1
Kepler-631 b,17.97979816,5.5828,459.1,2.89,6141.0,1.352,1
Kepler-632 b,30.99664113,2.9182,655.3,2.43,5324.0,0.853,1
Kepler-213 b,2.462344253,1.8113,180.1,1.33,5736.0,1.008,1
Kepler-213 c,4.822969318,0.8752,332.1,2.22,5736.0,1.008,1
Kepler-214 c,28.7796446,8.349,253.2,1.95,6000.0,1.044,1
Kepler-214 b,15.66057688,7.012,384.1,2.05,6000.0,1.044,1
Kepler-648 b,17.42115972,4.9974,928.1,3.11,5679.0,0.972,1
Kepler-224 b,3.13295351,2.2207,435.2,1.39,5016.0,0.679,1
Kepler-224 e,18.64349986,1.8491,813.4,2.14,5016.0,0.679,1
Kepler-657 b,24.5434566,7.2518,1151.3,3.08,5955.0,0.91,1
Kepler-466 b,51.07926451,6.3729,736.8,2.75,5833.0,1.022,1
Kepler-649 b,29.90721859,4.8475,588.0,2.16,5739.0,0.896,1
Kepler-650 b,3.032147946,3.8627,488.6,3.62,5827.0,1.447,1
Kepler-103 b,15.96532718,4.5837,482.2,3.33,5880.0,1.433,1
Kepler-225 c,18.79418506,3.2906,1529.0,2.33,4126.0,0.602,1
Kepler-225 b,6.73893544,2.813,601.3,1.44,4126.0,0.602,1
Kepler-29 b,10.3392408,3.075,1184.6,2.98,5730.0,0.87,1
Kepler-633 b,8.50339249,2.9569,188.9,1.95,5877.0,1.265,1
Kepler-633 c,23.7832097,7.939,256.5,2.01,5877.0,1.265,1
Kepler-634 b,5.16949729,4.5122,210.6,2.06,6011.0,1.409,1
Kepler-215 d,30.86436512,2.9557,551.3,2.23,5677.0,0.828,1
Kepler-215 b,9.36059705,3.2069,236.5,1.42,5677.0,0.828,1
Kepler-215 c,14.6672293,3.742,198.1,1.21,5677.0,0.828,1
Kepler-215 e,68.1609897,5.662,295.6,1.45,5677.0,0.828,1
Kepler-29 c,13.28689997,3.2825,1039.6,2.78,5730.0,0.87,1
Kepler-658 b,1.287076693,1.4942,729.4,1.39,3736.0,0.525,1
Kepler-659 b,17.6717714,3.4202,918.6,2.44,4869.0,0.687,1
Kepler-635 b,23.44970494,8.6567,315.6,2.71,6188.0,1.524,1
Kepler-1990 b,1.73513619,2.2741,952.6,3.27,5751.0,1.071,1
Kepler-1665 b,11.95474513,2.1433,903.4,5.15,5059.0,1.657,1
Kepler-636 b,16.080657264,2.8701,3076.0,4.43,5303.0,0.817,1
Kepler-62 d,18.16407304,2.9355,943.2,1.98,4926.0,0.662,1
Kepler-62 b,5.71489692,2.3572,425.9,1.33,4926.0,0.662,1
Kepler-62 e,122.3858681,7.123,711.1,1.72,4926.0,0.662,1
Kepler-103 c,179.609803,13.755,1273.0,5.47,5880.0,1.433,1
Kepler-200 b,8.59481851,3.254,336.5,1.75,5675.0,0.915,1
Kepler-200 c,10.22215697,1.1939,238.2,1.72,5675.0,0.915,1
Kepler-201 b,25.6721559,5.9629,387.1,2.68,6034.0,1.179,1
Kepler-201 c,151.8851881,12.091,360.6,2.47,6034.0,1.179,1
Kepler-1726 b,18.39629744,2.7838,680.2,2.47,5316.0,0.804,1
Kepler-33 d,21.77568158,7.9588,797.9,4.76,5900.0,1.694,1
Kepler-33 f,41.0283424,9.8052,541.4,3.92,5900.0,1.694,1
Kepler-202 b,4.069425638,2.0396,549.1,1.53,4671.0,0.68,1
Kepler-1990 c,4.06844957,2.8349,79.8,0.98,5751.0,1.071,1
Kepler-202 c,16.28247625,2.9227,792.6,1.88,4671.0,0.68,1
Kepler-203 b,3.162692075,1.9529,503.7,2.61,5821.0,1.085,1
Kepler-33 e,31.7848157,8.8077,444.5,3.55,5900.0,1.694,1
Kepler-33 c,13.17555999,6.6677,280.0,2.82,5900.0,1.694,1
Kepler-33 b,5.66815821,4.9064,119.7,1.85,5900.0,1.694,1
Kepler-216 c,17.40665216,6.864,586.9,2.95,6086.0,1.216,1
Kepler-203 c,5.370639542,2.1121,491.3,2.54,5821.0,1.085,1
Kepler-203 d,11.32977062,3.845,162.4,1.37,5821.0,1.085,1
Kepler-637 b,23.20579353,4.3243,342.5,5.86,5460.0,3.231,1
Kepler-638 b,6.07972016,7.1228,290.8,2.32,5460.0,1.346,1
Kepler-204 b,14.40090414,4.1682,379.6,2.71,5815.0,1.198,1
Kepler-216 b,7.69363627,5.0324,295.1,2.12,6086.0,1.216,1
Kepler-651 b,21.3851584,4.0819,663.9,2.17,5376.0,0.825,1
Kepler-217 b,5.37493289,3.9567,155.8,2.12,6167.0,1.689,1
Kepler-217 c,8.58600968,3.3443,102.1,1.84,6167.0,1.689,1
Kepler-217 d,3.88688862,3.683,58.3,1.29,6167.0,1.689,1
Kepler-621 b,2.628117322,1.8289,936.8,1.77,3939.0,0.557,1
Kepler-204 c,25.6613816,4.459,166.5,1.78,5815.0,1.198,1
Kepler-639 b,10.21418792,5.8201,303.8,2.29,5843.0,1.332,1
Kepler-205 b,2.755637216,1.8559,536.7,1.37,4121.0,0.553,1
Kepler-1710 b,14.91095177,3.325,864.5,2.62,5650.0,0.899,1
Kepler-205 c,20.30652862,2.8014,715.4,1.58,4121.0,0.553,1
Kepler-218 c,44.6996563,6.2289,837.7,3.05,5497.0,1.046,1
Kepler-218 b,3.619309734,3.0504,206.6,1.47,5497.0,1.046,1
Kepler-218 d,124.5245224,9.654,689.9,2.69,5497.0,1.046,1
Kepler-622 b,14.28228147,2.6588,983.2,1.82,4102.0,0.595,1
Kepler-89 b,3.743166733,3.6888,126.3,1.5,6181.0,1.331,1
Kepler-206 c,13.13747785,4.8655,212.8,1.85,5762.0,1.143,1
Kepler-206 b,7.78199862,3.947,106.9,1.32,5762.0,1.143,1
Kepler-206 d,23.4433748,5.768,85.0,1.29,5762.0,1.143,1
Kepler-207 d,5.868066282,4.1246,436.5,3.6,5918.0,1.555,1
Kepler-207 b,1.61189046,3.0792,101.1,1.72,5918.0,1.555,1
Kepler-465 b,9.940666412,3.9092,520.2,2.87,6215.0,1.259,1
Kepler-652 b,4.182001885,2.2209,847.4,2.46,5328.0,0.865,1
Kepler-653 b,14.70749512,3.1506,262.0,2.04,5676.0,1.28,1
Kepler-196 b,20.73989406,3.1505,616.1,2.11,5132.0,0.77,1
Kepler-196 c,47.4277116,5.2679,820.4,2.33,5132.0,0.77,1
Kepler-434 b,12.874712426,2.2491,3860.7,11.26,5963.0,1.424,1
Kepler-207 c,3.07155284,4.0935,86.0,1.65,5918.0,1.555,1
Kepler-640 b,22.24814617,4.1483,613.7,2.72,5629.0,0.943,1
Kepler-94 b,2.508057497,1.1134,1507.6,3.25,4780.0,0.761,1
Kepler-653 c,0.900375925,1.257,41.4,0.82,5676.0,1.28,1
Kepler-219 b,4.585466941,3.4437,383.5,3.29,5788.0,1.495,1
Kepler-219 c,22.71443351,6.0875,575.1,4.01,5788.0,1.495,1
Kepler-219 d,47.903427,6.191,379.3,3.55,5788.0,1.495,1
Kepler-220 c,9.034190783,1.5501,577.6,1.8,4499.0,0.639,1
Kepler-623 b,9.07098164,2.6903,1026.2,2.94,5672.0,0.929,1
Kepler-51 b,45.15535633,5.7845,6208.7,7.65,6046.0,0.972,1
Kepler-641 b,9.48965527,3.587,262.2,2.16,5672.0,1.204,1
Kepler-208 b,4.22865217,3.3275,150.0,1.83,5966.0,1.499,1
Kepler-208 c,7.46662068,3.87,120.9,1.65,5966.0,1.499,1
Kepler-208 e,16.25951967,3.854,129.5,1.72,5966.0,1.499,1
Kepler-208 d,11.1317901,4.051,95.5,1.47,5966.0,1.499,1
Kepler-220 d,28.1224393,4.174,194.3,0.9,4499.0,0.639,1
Kepler-104 b,11.427550984,4.6074,500.9,2.35,5979.0,1.005,1
Kepler-220 e,45.9029768,5.0041,361.8,1.18,4499.0,0.639,1
Kepler-220 b,4.159816554,1.6261,160.3,0.86,4499.0,0.639,1
Kepler-221 c,5.69059163,2.557,1384.3,3.1,5244.0,0.81,1
Kepler-7 b,4.885488596,5.16165,7458.4,16.66,6036.0,1.909,1
Kepler-51 d,130.17802962,8.4534,11571.0,10.44,6046.0,0.972,1
Kepler-51 c,85.3162004,2.7441,1902.6,6.34,6046.0,0.972,1
Kepler-197 c,10.34973276,4.4859,119.0,1.44,6003.0,1.109,1
Kepler-209 b,16.08786246,3.095,612.5,2.56,5506.0,0.914,1
Kepler-209 c,41.74938613,5.6098,1055.4,2.94,5506.0,0.914,1
Kepler-642 b,4.41746257,2.965,291.0,3.95,6570.0,2.297,1
Kepler-463 b,8.981014925,1.8478,1059.3,3.14,5666.0,0.967,1
Kepler-643 b,16.33888067,9.3599,1718.4,10.47,4877.0,2.595,1
Kepler-221 d,10.04157214,2.6577,1114.0,2.97,5244.0,0.81,1
Kepler-221 e,18.36974658,2.939,1143.3,3.58,5244.0,0.81,1
Kepler-221 b,2.79590004,2.056,383.7,1.66,5244.0,0.81,1
Kepler-654 b,13.72462702,6.9758,281.8,2.13,5817.0,1.171,1
Kepler-655 b,46.40626,7.0281,469.1,2.66,6086.0,1.227,1
Kepler-197 d,15.67750191,5.5082,115.5,1.42,6003.0,1.109,1
Kepler-197 b,5.59931543,3.8944,84.8,1.22,6003.0,1.109,1
Kepler-197 e,25.2100146,6.553,62.1,0.95,6003.0,1.109,1
Kepler-198 b,17.79001678,4.4116,871.4,2.7,5569.0,0.927,1
Kepler-198 c,49.5674085,4.002,730.0,2.91,5569.0,0.927,1
Kepler-14 b,6.790120801,6.0437,2302.3,9.86,6372.0,2.001,1
Kepler-210 c,7.972510087,2.9754,3139.0,3.22,3912.0,0.533,1
Kepler-210 b,2.453236139,1.6691,1723.2,2.26,3912.0,0.533,1
Kepler-211 c,6.0404622,1.98,241.0,1.3,5297.0,0.825,1
Kepler-211 b,4.13852825,2.281,256.5,1.3,5297.0,0.825,1
Kepler-222 b,3.936993144,1.887,1266.0,3.36,5431.0,0.843,1
Kepler-222 d,28.08185982,4.5288,1840.3,3.63,5431.0,0.843,1
Kepler-104 c,23.66834635,5.8297,449.4,2.32,5979.0,1.005,1
Kepler-222 c,10.08881066,1.7726,1995.9,4.71,5431.0,0.843,1
Kepler-198 d,1.311842968,1.7876,245.1,1.43,5569.0,0.927,1
Kepler-624 b,14.58649856,4.0249,378.7,2.45,6063.0,1.191,1
Kepler-625 b,7.75192755,3.5413,407.3,1.89,5604.0,0.912,1
Kepler-212 c,31.80475991,8.699,360.6,2.99,5867.0,1.356,1
Kepler-212 b,16.2580276,6.375,47.0,0.92,5867.0,1.356,1
Kepler-435 b,8.600153929,9.0015,4510.2,26.52,6093.0,3.913,1
Kepler-1936 b,126.55719,8.079,366.4,4.59,6501.0,1.854,1
Kepler-379 b,20.0983676,5.207,157.8,1.58,6053.0,1.26,1
Kepler-1937 b,9.6887216,2.0,655.5,3.09,6457.0,1.196,1
Kepler-1546 b,19.597317,4.508,1014.1,3.78,5569.0,1.019,1
Kepler-1938 b,13.06243545,3.244,464.3,1.36,4522.0,0.655,1
Kepler-1557 b,3.74031708,2.394,165.6,1.38,6260.0,1.063,1
Kepler-1547 b,0.692978457,1.1366,61.0,2.24,6105.0,2.304,1
Kepler-1178 b,31.8055128,3.979,141.7,0.63,4729.0,0.525,1
Kepler-1558 b,3.50472344,1.9464,90.7,0.8,5115.0,0.854,1
Kepler-1548 b,124.827797,6.479,647.5,2.57,5349.0,1.032,1
Kepler-1941 b,31.3351094,6.071,264.9,1.99,6404.0,1.142,1
Kepler-1549 b,214.881456,9.581,759.2,2.68,5323.0,0.995,1
Kepler-1943 b,4.85018974,5.676,64.5,1.1,6032.0,0.973,1
Kepler-1982 b,3.82315697,2.388,47.2,0.77,6202.0,1.122,1
Kepler-1154 c,8.45805119,2.998,258.7,2.52,6172.0,1.471,1
Kepler-440 b,101.1107014,8.029,878.1,1.61,4133.0,0.561,1
Kepler-1944 b,9.84262076,1.6018,626.4,2.41,5585.0,0.972,1
Kepler-154 c,62.3026877,7.509,859.3,3.05,5688.0,0.971,1
Kepler-368 c,72.3826983,8.279,366.4,4.21,5508.0,1.988,1
Kepler-1550 b,225.585245,11.166,754.9,3.71,5929.0,1.363,1
Kepler-1551 b,24.4972683,5.43,449.1,2.74,6392.0,1.162,1
Kepler-1942 b,4.62602867,0.643,346.9,1.65,5834.0,0.797,1
Kepler-1181 c,8.93484887,2.579,135.9,1.83,6688.0,1.347,1
Kepler-1541 b,8.40693068,1.866,167.1,1.95,5365.0,1.533,1
Kepler-1814 c,0.626281766,1.1812,433.1,1.76,4922.0,0.823,1
Kepler-1939 b,2.790643481,0.6871,202.0,0.99,4353.0,0.603,1
Kepler-1559 b,0.971915957,1.6023,73.7,0.79,5196.0,0.889,1
Kepler-1560 b,3.03196812,1.723,81.5,0.9,5755.0,0.993,1
Kepler-1940 b,4.95060632,1.719,309.5,1.28,5431.0,0.717,1
Kepler-1561 b,1.005205893,1.63,97.5,0.85,5718.0,0.863,1
Kepler-1542 b,3.95116635,2.566,60.9,0.83,5574.0,1.065,1
Kepler-1542 c,2.89223998,2.521,44.3,0.7,5574.0,1.065,1
Kepler-1552 b,184.77271,9.568,951.4,2.41,5273.0,0.801,1
Kepler-1162 c,59.284064,5.42,424.4,1.81,5225.0,0.859,1
Kepler-1543 b,6.96704926,3.73,213.7,6.14,6303.0,3.53,1
Kepler-1544 b,168.81133,6.582,614.4,1.69,4798.0,0.707,1
Kepler-371 c,67.968656,7.948,321.8,1.71,5670.0,0.95,1
Kepler-372 d,30.0899459,6.654,242.6,2.25,6056.0,1.209,1
Kepler-154 f,9.91937693,4.326,186.7,1.32,5688.0,0.971,1
Kepler-1165 b,9.47850818,6.154,184.6,1.47,6249.0,1.076,1
Kepler-1553 b,4.24263096,2.582,187.6,1.1,5072.0,0.825,1
Kepler-1545 b,163.692336,6.853,1138.0,2.75,4999.0,0.843,1
Kepler-1554 b,198.088873,7.955,1027.7,3.24,5275.0,0.969,1
Kepler-1934 b,1.41975831,1.429,60.9,0.85,5925.0,1.035,1
Kepler-1701 b,169.135056,8.931,640.7,2.21,5171.0,0.801,1
Kepler-1935 b,3.951383138,1.0582,405.7,23.51,5570.0,0.899,1
Kepler-372 b,6.84978728,4.919,139.2,1.83,6056.0,1.209,1
Kepler-378 c,28.9060526,3.099,99.0,0.79,4657.0,0.67,1
Kepler-1555 b,8.10503551,4.459,209.9,1.45,6201.0,0.989,1
Kepler-1556 b,8.82715783,2.019,368.6,1.67,5550.0,0.878,1
Kepler-1952 b,27.2106807,10.515,99.4,1.73,5973.0,1.305,1
Kepler-1955 b,14.2651545,3.601,66.3,1.06,5825.0,1.291,1
Kepler-1602 b,11.17931581,3.103,90.6,1.81,6292.0,1.873,1
Kepler-1580 b,56.644452,16.551,104.6,2.44,6237.0,2.295,1
Kepler-1592 b,3.0570982,3.571,144.0,0.99,6021.0,0.819,1
Kepler-1569 b,5.79179934,3.474,118.5,1.69,6174.0,1.318,1
Kepler-186 f,129.945392,5.786,500.1,1.18,3751.0,0.443,1
Kepler-1570 b,26.5487294,7.968,142.0,2.54,5456.0,2.154,1
Kepler-1581 b,6.28384079,4.291,35.7,0.73,5888.0,1.227,1
Kepler-1593 b,174.510276,6.689,1530.0,1.74,4367.0,0.452,1
Kepler-1603 b,2.27164952,4.054,82.4,0.97,6274.0,1.062,1
Kepler-436 b,64.0019669,4.724,1112.5,2.48,4652.0,0.697,1
Kepler-1582 b,4.83809469,1.096,1544.0,0.79,3187.0,0.2,1
Kepler-1583 b,9.3281912,3.991,45.2,0.59,5525.0,0.888,1
Kepler-1594 b,2.71603664,1.744,98.5,1.05,6011.0,1.041,1
Kepler-1571 b,3.38557445,1.879,121.9,1.63,5718.0,1.48,1
Kepler-1584 b,13.3997555,3.534,167.3,1.51,6401.0,1.15,1
Kepler-1595 b,4.56383697,2.271,201.8,1.22,5408.0,0.861,1
Kepler-1604 b,0.341842017,1.1554,285.6,1.72,5016.0,0.747,1
Kepler-1572 b,5.49548533,2.461,85.8,1.3,6157.0,1.392,1
